trial,ns
4135,41.0
4136,41.0
4137,40.0
4138,40.0
4139,41.0
4140,41.0
4141,42.0
4142,41.0
4143,42.0
4144,40.0
4145,42.0
4146,40.0
4147,40.0
4148,40.0
4149,41.0
4150,41.0
4151,41.0
4152,41.0
4153,39.0
4154,41.0
4155,41.0
4156,40.0
4157,41.0
4158,41.0
4159,40.0
4160,41.0
4161,41.0
4162,41.0
4163,41.0
4164,40.0
4165,41.0
4166,41.0
4167,41.0
4168,41.0
4169,41.0
4170,40.0
4171,41.0
4172,41.0
4173,41.0
4174,41.0
4175,42.0
4176,41.0
4177,41.0
4178,42.0
4179,41.0
4180,40.0
4181,41.0
4182,40.0
4183,39.0
4184,40.0
4185,39.0
4186,42.0
4187,42.0
4188,42.0
4189,40.0
4190,42.0
4191,40.0
4192,41.0
4193,40.0
4194,41.0
4195,41.0
4196,41.0
4197,41.0
4198,40.0
4199,42.0
4200,40.0
4201,42.0
4202,40.0
4203,40.0
4204,40.0
4205,41.0
4206,41.0
4207,41.0
4208,41.0
4209,41.0
4210,42.0
4211,41.0
4212,42.0
4213,40.0
4214,40.0
4215,40.0
4216,41.0
4217,42.0
4218,41.0
4219,41.0
4220,41.0
4221,41.0
4222,41.0
4223,40.0
4224,41.0
4225,41.0
4226,42.0
4227,41.0
4228,41.0
4229,40.0
4230,42.0
4231,41.0
4232,40.0
4233,41.0
4234,41.0
4235,42.0
4236,41.0
4237,42.0
4238,40.0
4239,40.0
4240,40.0
4241,41.0
4242,39.0
4243,41.0
4244,41.0
4245,39.0
4246,41.0
4247,41.0
4248,40.0
4249,41.0
4250,41.0
4251,42.0
4252,39.0
4253,41.0
4254,40.0
4255,41.0
4256,41.0
4257,41.0
4258,41.0
4259,42.0
4260,42.0
4261,41.0
4262,41.0
4263,42.0
4264,40.0
4265,41.0
4266,41.0
4267,41.0
4268,40.0
4269,40.0
4270,41.0
4271,41.0
4272,40.0
4273,42.0
4274,40.0
4275,41.0
4276,41.0
4277,41.0
4278,41.0
4279,41.0
4280,40.0
4281,40.0
4282,41.0
4283,42.0
4284,42.0
4285,40.0
4286,41.0
4287,40.0
4288,40.0
4289,42.0
4290,40.0
4291,42.0
4292,40.0
4293,41.0
4294,41.0
4295,39.0
4296,41.0
4297,41.0
4298,40.0
4299,42.0
4300,40.0
4301,40.0
4302,40.0
4303,41.0
4304,40.0
4305,42.0
4306,41.0
4307,40.0
4308,40.0
4309,41.0
4310,41.0
4311,40.0
4312,40.0
4313,39.0
4314,41.0
4315,40.0
4316,42.0
4317,40.0
4318,40.0
4319,41.0
4320,42.0
4321,41.0
4322,41.0
4323,41.0
4324,42.0
4325,40.0
4326,40.0
4327,41.0
4328,41.0
4329,40.0
4330,41.0
4331,41.0
4332,40.0
4333,40.0
4334,39.0
4335,41.0
4336,40.0
4337,41.0
4338,40.0
4339,42.0
4340,40.0
4341,40.0
4342,39.0
4343,39.0
4344,42.0
4345,40.0
4346,41.0
4347,41.0
4348,41.0
4349,40.0
4350,41.0
4351,42.0
4352,40.0
4353,40.0
4354,41.0
4355,41.0
4356,41.0
4357,41.0
4358,40.0
4359,41.0
4360,41.0
4361,41.0
4362,41.0
4363,41.0
4364,40.0
4365,40.0
4366,40.0
4367,41.0
4368,42.0
4369,42.0
4370,41.0
4371,41.0
4372,42.0
4373,41.0
4374,41.0
4375,41.0
4376,39.0
4377,40.0
4378,41.0
4379,40.0
4380,41.0
4381,41.0
4382,40.0
4383,41.0
4384,41.0
4385,39.0
4386,39.0
4387,41.0
4388,41.0
4389,41.0
4390,41.0
4391,40.0
4392,40.0
4393,41.0
4394,41.0
4395,41.0
4396,41.0
4397,40.0
4398,42.0
4399,40.0
4400,40.0
4401,41.0
4402,41.0
4403,40.0
4404,41.0
4405,41.0
4406,40.0
4407,40.0
4408,41.0
4409,41.0
4410,40.0
4411,41.0
4412,41.0
4413,39.0
4414,41.0
4415,41.0
4416,40.0
4417,41.0
4418,40.0
4419,39.0
4420,41.0
4421,41.0
4422,40.0
4423,42.0
4424,40.0
4425,42.0
4426,40.0
4427,41.0
4428,41.0
4429,39.0
4430,41.0
4431,41.0
4432,40.0
4433,40.0
4434,40.0
4435,41.0
4436,41.0
4437,40.0
4438,40.0
4439,41.0
4440,41.0
4441,41.0
4442,40.0
4443,42.0
4444,41.0
4445,41.0
4446,41.0
4447,39.0
4448,41.0
4449,41.0
4450,40.0
4451,41.0
4452,41.0
4453,41.0
4454,42.0
4455,41.0
4456,41.0
4457,41.0
4458,40.0
4459,41.0
4460,41.0
4461,41.0
4462,41.0
4463,40.0
4464,40.0
4465,41.0
4466,41.0
4467,41.0
4468,41.0
4469,40.0
4470,40.0
4471,41.0
4472,41.0
4473,40.0
4474,41.0
4475,42.0
4476,40.0
4477,41.0
4478,40.0
4479,41.0
4480,39.0
4481,41.0
4482,41.0
4483,39.0
4484,41.0
4485,41.0
4486,40.0
4487,41.0
4488,41.0
4489,42.0
4490,39.0
4491,41.0
4492,41.0
4493,41.0
4494,40.0
4495,41.0
4496,41.0
4497,41.0
4498,41.0
4499,41.0
4500,42.0
4501,41.0
4502,41.0
4503,40.0
4504,41.0
4505,40.0
4506,41.0
4507,41.0
4508,41.0
4509,41.0
4510,39.0
4511,42.0
4512,41.0
4513,42.0
4514,40.0
4515,41.0
4516,40.0
4517,41.0
4518,41.0
4519,41.0
4520,41.0
4521,39.0
4522,42.0
4523,41.0
4524,40.0
4525,41.0
4526,41.0
4527,41.0
4528,41.0
4529,41.0
4530,40.0
4531,39.0
4532,41.0
4533,41.0
4534,41.0
4535,41.0
4536,40.0
4537,43.0
4538,41.0
4539,41.0
4540,39.0
4541,41.0
4542,41.0
4543,41.0
4544,40.0
4545,41.0
4546,41.0
4547,41.0
4548,41.0
4549,40.0
4550,42.0
4551,41.0
4552,41.0
4553,40.0
4554,41.0
4555,41.0
4556,41.0
4557,40.0
4558,39.0
4559,41.0
4560,41.0
4561,40.0
4562,41.0
4563,41.0
4564,41.0
4565,39.0
4566,41.0
4567,41.0
4568,41.0
4569,41.0
4570,40.0
4571,40.0
4572,39.0
4573,41.0
4574,41.0
4575,41.0
4576,40.0
4577,41.0
4578,41.0
4579,42.0
4580,40.0
4581,42.0
4582,40.0
4583,40.0
4584,40.0
4585,41.0
4586,41.0
4587,39.0
4588,41.0
4589,41.0
4590,41.0
4591,41.0
4592,40.0
4593,42.0
4594,41.0
4595,41.0
4596,40.0
4597,41.0
4598,40.0
4599,42.0
4600,40.0
4601,42.0
4602,40.0
4603,41.0
4604,39.0
4605,41.0
4606,42.0
4607,41.0
4608,41.0
4609,40.0
4610,39.0
4611,42.0
4612,41.0
4613,41.0
4614,42.0
4615,40.0
4616,41.0
4617,41.0
4618,41.0
4619,40.0
4620,40.0
4621,41.0
4622,41.0
4623,40.0
4624,41.0
4625,40.0
4626,41.0
4627,41.0
4628,41.0
4629,41.0
4630,40.0
4631,40.0
4632,42.0
4633,41.0
4634,41.0
4635,41.0
4636,42.0
4637,39.0
4638,40.0
4639,41.0
4640,41.0
4641,41.0
4642,39.0
4643,40.0
4644,40.0
4645,41.0
4646,41.0
4647,41.0
4648,40.0
4649,41.0
4650,39.0
4651,39.0
4652,41.0
4653,41.0
4654,41.0
4655,41.0
4656,42.0
4657,40.0
4658,40.0
4659,40.0
4660,39.0
4661,40.0
4662,41.0
4663,40.0
4664,42.0
4665,41.0
4666,41.0
4667,42.0
4668,39.0
4669,40.0
4670,40.0
4671,41.0
4672,41.0
4673,42.0
4674,40.0
4675,41.0
4676,41.0
4677,42.0
4678,41.0
4679,40.0
4680,40.0
4681,39.0
4682,41.0
4683,40.0
4684,41.0
4685,41.0
4686,41.0
4687,40.0
4688,41.0
4689,41.0
4690,40.0
4691,40.0
4692,41.0
4693,39.0
4694,39.0
4695,40.0
4696,40.0
4697,42.0
4698,41.0
4699,41.0
4700,41.0
4701,41.0
4702,39.0
4703,40.0
4704,41.0
4705,41.0
4706,42.0
4707,40.0
4708,41.0
4709,40.0
4710,40.0
4711,40.0
4712,42.0
4713,40.0
4714,41.0
4715,40.0
4716,42.0
4717,41.0
4718,40.0
4719,40.0
4720,41.0
4721,41.0
4722,40.0
4723,41.0
4724,41.0
4725,39.0
4726,41.0
4727,41.0
4728,41.0
4729,41.0
4730,40.0
4731,39.0
4732,41.0
4733,41.0
4734,40.0
4735,42.0
4736,41.0
4737,40.0
4738,40.0
4739,41.0
4740,41.0
4741,39.0
4742,41.0
4743,40.0
4744,41.0
4745,40.0
4746,42.0
4747,39.0
4748,42.0
4749,40.0
4750,41.0
4751,41.0
4752,41.0
4753,41.0
4754,41.0
4755,41.0
4756,42.0
4757,40.0
4758,41.0
4759,40.0
4760,41.0
4761,41.0
4762,39.0
4763,41.0
4764,41.0
4765,40.0
4766,41.0
4767,40.0
4768,41.0
4769,42.0
4770,39.0
4771,41.0
4772,41.0
4773,40.0
4774,42.0
4775,41.0
4776,42.0
4777,40.0
4778,40.0
4779,40.0
4780,41.0
4781,41.0
4782,39.0
4783,41.0
4784,41.0
4785,41.0
4786,41.0
4787,41.0
4788,41.0
4789,40.0
4790,41.0
4791,41.0
4792,41.0
4793,40.0
4794,41.0
4795,40.0
4796,39.0
4797,41.0
4798,41.0
4799,40.0
4800,41.0
4801,41.0
4802,42.0
4803,39.0
4804,41.0
4805,42.0
4806,41.0
4807,42.0
4808,40.0
4809,40.0
4810,40.0
4811,41.0
4812,42.0
4813,41.0
4814,41.0
4815,41.0
4816,42.0
4817,41.0
4818,40.0
4819,40.0
4820,41.0
4821,42.0
4822,41.0
4823,41.0
4824,40.0
4825,41.0
4826,41.0
4827,40.0
4828,41.0
4829,40.0
4830,39.0
4831,41.0
4832,42.0
4833,40.0
4834,41.0
4835,40.0
4836,41.0
4837,41.0
4838,42.0
4839,41.0
4840,41.0
4841,39.0
4842,41.0
4843,42.0
4844,41.0
4845,41.0
4846,40.0
4847,41.0
4848,40.0
4849,41.0
4850,41.0
4851,42.0
4852,41.0
4853,41.0
4854,41.0
4855,41.0
4856,39.0
4857,41.0
4858,41.0
4859,42.0
4860,41.0
4861,40.0
4862,40.0
4863,41.0
4864,40.0
4865,41.0
4866,39.0
4867,41.0
4868,42.0
4869,41.0
4870,40.0
4871,41.0
4872,42.0
4873,41.0
4874,40.0
4875,40.0
4876,40.0
4877,39.0
4878,41.0
4879,42.0
4880,41.0
4881,41.0
4882,41.0
4883,41.0
4884,41.0
4885,41.0
4886,41.0
4887,41.0
4888,42.0
4889,41.0
4890,41.0
4891,40.0
4892,41.0
4893,41.0
4894,42.0
4895,41.0
4896,40.0
4897,42.0
4898,40.0
4899,41.0
4900,40.0
4901,41.0
4902,40.0
4903,41.0
4904,40.0
4905,42.0
4906,41.0
4907,41.0
4908,41.0
4909,41.0
4910,40.0
4911,40.0
4912,41.0
4913,42.0
4914,41.0
4915,41.0
4916,40.0
4917,40.0
4918,41.0
4919,41.0
4920,41.0
4921,39.0
4922,42.0
4923,41.0
4924,40.0
4925,40.0
4926,41.0
4927,41.0
4928,39.0
4929,41.0
4930,40.0
4931,41.0
4932,41.0
4933,41.0
4934,41.0
4935,41.0
4936,42.0
4937,41.0
4938,41.0
4939,41.0
4940,39.0
4941,41.0
4942,41.0
4943,40.0
4944,40.0
4945,40.0
4946,41.0
4947,42.0
4948,40.0
4949,40.0
4950,41.0
4951,41.0
4952,41.0
4953,39.0
4954,42.0
4955,41.0
4956,41.0
4957,42.0
4958,39.0
4959,41.0
4960,41.0
4961,41.0
4962,41.0
4963,39.0
4964,41.0
4965,41.0
4966,40.0
4967,41.0
4968,41.0
4969,41.0
4970,41.0
4971,41.0
4972,41.0
4973,40.0
4974,41.0
4975,42.0
4976,40.0
4977,41.0
4978,41.0
4979,39.0
4980,41.0
4981,41.0
4982,40.0
4983,41.0
4984,41.0
4985,39.0
4986,41.0
4987,40.0
4988,41.0
4989,40.0
4990,42.0
4991,40.0
4992,40.0
4993,40.0
4994,42.0
4995,41.0
4996,41.0
4997,41.0
4998,41.0
4999,40.0
5000,42.0
5001,41.0
5002,41.0
5003,41.0
5004,41.0
5005,41.0
5006,40.0
5007,40.0
5008,40.0
5009,41.0
5010,40.0
5011,41.0
5012,40.0
5013,42.0
5014,40.0
5015,40.0
5016,39.0
5017,39.0
5018,40.0
5019,40.0
5020,41.0
5021,41.0
5022,41.0
5023,40.0
5024,41.0
5025,42.0
5026,40.0
5027,40.0
5028,40.0
5029,39.0
5030,41.0
5031,41.0
5032,40.0
5033,42.0
5034,41.0
5035,41.0
5036,41.0
5037,42.0
5038,41.0
5039,41.0
5040,41.0
5041,40.0
5042,40.0
5043,42.0
5044,41.0
5045,41.0
5046,42.0
5047,42.0
5048,39.0
5049,42.0
5050,40.0
5051,41.0
5052,41.0
5053,40.0
5054,40.0
5055,40.0
5056,41.0
5057,41.0
5058,41.0
5059,39.0
5060,41.0
5061,41.0
5062,41.0
5063,41.0
5064,41.0
5065,40.0
5066,41.0
5067,40.0
5068,42.0
5069,41.0
5070,40.0
5071,40.0
5072,41.0
5073,41.0
5074,41.0
5075,41.0
5076,40.0
5077,41.0
5078,41.0
5079,39.0
5080,41.0
5081,41.0
5082,40.0
5083,41.0
5084,41.0
5085,42.0
5086,41.0
5087,41.0
5088,40.0
5089,40.0
5090,41.0
5091,41.0
5092,39.0
5093,41.0
5094,40.0
5095,41.0
5096,40.0
5097,41.0
5098,41.0
5099,41.0
5100,40.0
5101,41.0
5102,41.0
5103,41.0
5104,39.0
5105,41.0
5106,41.0
5107,41.0
5108,40.0
5109,40.0
5110,40.0
5111,42.0
5112,41.0
5113,41.0
5114,41.0
5115,40.0
5116,41.0
5117,41.0
5118,40.0
5119,40.0
5120,41.0
5121,40.0
5122,42.0
5123,40.0
5124,41.0
5125,40.0
5126,41.0
5127,41.0
5128,41.0
5129,41.0
5130,41.0
5131,40.0
5132,41.0
5133,41.0
5134,40.0
5135,41.0
5136,41.0
5137,40.0
5138,42.0
5139,40.0
5140,40.0
5141,41.0
5142,41.0
5143,42.0
5144,41.0
5145,42.0
5146,40.0
5147,42.0
5148,40.0
5149,40.0
5150,40.0
5151,41.0
5152,41.0
5153,41.0
5154,41.0
5155,40.0
5156,41.0
5157,41.0
5158,42.0
5159,40.0
5160,40.0
5161,40.0
5162,41.0
5163,41.0
5164,42.0
5165,41.0
5166,40.0
5167,42.0
5168,40.0
5169,41.0
5170,40.0
5171,41.0
5172,40.0
5173,42.0
5174,40.0
5175,42.0
5176,41.0
5177,41.0
5178,39.0
5179,41.0
5180,39.0
5181,41.0
5182,40.0
5183,41.0
5184,41.0
5185,41.0
5186,41.0
5187,41.0
5188,42.0
5189,41.0
5190,41.0
5191,41.0
5192,41.0
5193,40.0
5194,41.0
5195,41.0
5196,40.0
5197,41.0
5198,40.0
5199,41.0
5200,41.0
5201,42.0
5202,40.0
5203,41.0
5204,40.0
5205,42.0
5206,41.0
5207,40.0
5208,41.0
5209,41.0
5210,43.0
5211,41.0
5212,41.0
5213,40.0
5214,42.0
5215,40.0
5216,40.0
5217,40.0
5218,41.0
5219,41.0
5220,41.0
5221,40.0
5222,41.0
5223,42.0
5224,41.0
5225,41.0
5226,40.0
5227,41.0
5228,41.0
5229,40.0
5230,42.0
5231,40.0
5232,41.0
5233,41.0
5234,41.0
5235,42.0
5236,40.0
5237,42.0
5238,40.0
5239,40.0
5240,40.0
5241,41.0
5242,41.0
5243,39.0
5244,41.0
5245,41.0
5246,40.0
5247,41.0
5248,40.0
5249,41.0
5250,40.0
5251,42.0
5252,41.0
5253,41.0
5254,39.0
5255,41.0
5256,40.0
5257,42.0
5258,40.0
5259,42.0
5260,40.0
5261,41.0
5262,40.0
5263,41.0
5264,41.0
5265,41.0
5266,41.0
5267,41.0
5268,41.0
5269,42.0
5270,40.0
5271,42.0
5272,40.0
5273,41.0
5274,41.0
5275,39.0
5276,41.0
5277,41.0
5278,40.0
5279,41.0
5280,39.0
5281,42.0
5282,41.0
5283,41.0
5284,41.0
5285,40.0
5286,41.0
5287,42.0
5288,41.0
5289,41.0
5290,42.0
5291,41.0
5292,41.0
5293,41.0
5294,40.0
5295,41.0
5296,39.0
5297,41.0
5298,42.0
5299,40.0
5300,41.0
5301,41.0
5302,39.0
5303,41.0
5304,41.0
5305,40.0
5306,41.0
5307,41.0
5308,40.0
5309,40.0
5310,41.0
5311,41.0
5312,41.0
5313,41.0
5314,40.0
5315,42.0
5316,41.0
5317,41.0
5318,40.0
5319,41.0
5320,40.0
5321,42.0
5322,38.0
5323,40.0
5324,40.0
5325,41.0
5326,41.0
5327,40.0
5328,41.0
5329,41.0
5330,39.0
5331,40.0
5332,40.0
5333,41.0
5334,42.0
5335,41.0
5336,41.0
5337,41.0
5338,42.0
5339,41.0
5340,41.0
5341,42.0
5342,40.0
5343,41.0
5344,41.0
5345,41.0
5346,41.0
5347,42.0
5348,40.0
5349,41.0
5350,41.0
5351,42.0
5352,41.0
5353,40.0
5354,40.0
5355,39.0
5356,41.0
5357,40.0
5358,41.0
5359,41.0
5360,41.0
5361,40.0
5362,41.0
5363,41.0
5364,40.0
5365,40.0
5366,39.0
5367,41.0
5368,41.0
5369,41.0
5370,40.0
5371,41.0
5372,41.0
5373,40.0
5374,40.0
5375,40.0
5376,41.0
5377,42.0
5378,41.0
5379,41.0
5380,42.0
5381,41.0
5382,39.0
5383,41.0
5384,41.0
5385,41.0
5386,42.0
5387,40.0
5388,41.0
5389,39.0
5390,39.0
5391,41.0
5392,41.0
5393,40.0
5394,40.0
5395,42.0
5396,39.0
5397,42.0
5398,40.0
5399,41.0
5400,41.0
5401,41.0
5402,40.0
5403,41.0
5404,40.0
5405,41.0
5406,41.0
5407,41.0
5408,41.0
5409,41.0
5410,41.0
5411,41.0
5412,41.0
5413,40.0
5414,40.0
5415,41.0
5416,41.0
5417,40.0
5418,41.0
5419,41.0
5420,41.0
5421,41.0
5422,42.0
5423,40.0
5424,40.0
5425,41.0
5426,41.0
5427,41.0
5428,39.0
5429,42.0
5430,41.0
5431,41.0
5432,42.0
5433,41.0
5434,41.0
5435,40.0
5436,40.0
5437,40.0
5438,41.0
5439,41.0
5440,41.0
5441,41.0
5442,41.0
5443,41.0
5444,42.0
5445,40.0
5446,42.0
5447,41.0
5448,41.0
5449,40.0
5450,40.0
5451,40.0
5452,42.0
5453,41.0
5454,42.0
5455,40.0
5456,40.0
5457,41.0
5458,41.0
5459,41.0
5460,39.0
5461,42.0
5462,41.0
5463,41.0
5464,40.0
5465,41.0
5466,41.0
5467,39.0
5468,41.0
5469,40.0
5470,40.0
5471,41.0
5472,41.0
5473,41.0
5474,41.0
5475,42.0
5476,41.0
5477,41.0
5478,40.0
5479,41.0
5480,39.0
5481,41.0
5482,41.0
5483,39.0
5484,41.0
5485,41.0
5486,42.0
5487,41.0
5488,41.0
5489,40.0
5490,41.0
5491,41.0
5492,39.0
5493,41.0
5494,40.0
5495,41.0
5496,41.0
5497,41.0
5498,41.0
5499,41.0
5500,42.0
5501,41.0
5502,41.0
5503,39.0
5504,41.0
5505,40.0
5506,40.0
5507,41.0
5508,41.0
5509,41.0
5510,40.0
5511,42.0
5512,41.0
5513,42.0
5514,42.0
5515,41.0
5516,40.0
5517,42.0
5518,40.0
5519,40.0
5520,41.0
5521,41.0
5522,41.0
5523,40.0
5524,39.0
5525,41.0
5526,42.0
5527,41.0
5528,41.0
5529,42.0
5530,41.0
5531,41.0
5532,40.0
5533,41.0
5534,41.0
5535,41.0
5536,40.0
5537,39.0
5538,41.0
5539,39.0
5540,41.0
5541,41.0
5542,42.0
5543,41.0
5544,41.0
5545,40.0
5546,41.0
5547,41.0
5548,41.0
5549,41.0
5550,41.0
5551,43.0
5552,41.0
5553,40.0
5554,41.0
5555,42.0
5556,42.0
5557,42.0
5558,41.0
5559,41.0
5560,42.0
5561,42.0
5562,41.0
5563,42.0
5564,40.0
5565,43.0
5566,43.0
5567,41.0
5568,40.0
5569,41.0
5570,42.0
5571,41.0
5572,42.0
5573,42.0
5574,43.0
5575,41.0
5576,41.0
5577,41.0
5578,41.0
5579,41.0
5580,42.0
5581,42.0
5582,42.0
5583,43.0
5584,41.0
5585,40.0
5586,42.0
5587,42.0
5588,41.0
5589,41.0
5590,42.0
5591,41.0
5592,41.0
5593,41.0
5594,43.0
5595,41.0
5596,40.0
5597,41.0
5598,42.0
5599,41.0
5600,42.0
5601,42.0
5602,41.0
5603,40.0
5604,41.0
5605,41.0
5606,41.0
5607,42.0
5608,43.0
5609,40.0
5610,41.0
5611,42.0
5612,41.0
5613,42.0
5614,42.0
5615,41.0
5616,41.0
5617,42.0
5618,41.0
5619,41.0
5620,42.0
5621,41.0
5622,40.0
5623,42.0
5624,41.0
5625,40.0
5626,42.0
5627,40.0
5628,42.0
5629,42.0
5630,41.0
5631,42.0
5632,43.0
5633,41.0
5634,41.0
5635,42.0
5636,41.0
5637,41.0
5638,42.0
5639,41.0
5640,40.0
5641,41.0
5642,41.0
5643,42.0
5644,41.0
5645,41.0
5646,42.0
5647,41.0
5648,41.0
5649,41.0
5650,42.0
5651,42.0
5652,41.0
5653,40.0
5654,41.0
5655,41.0
5656,42.0
5657,42.0
5658,41.0
5659,42.0
5660,41.0
5661,42.0
5662,41.0
5663,41.0
5664,42.0
5665,41.0
5666,42.0
5667,41.0
5668,40.0
5669,41.0
5670,41.0
5671,41.0
5672,41.0
5673,42.0
5674,41.0
5675,40.0
5676,41.0
5677,41.0
5678,41.0
5679,41.0
5680,41.0
5681,41.0
5682,41.0
5683,42.0
5684,41.0
5685,42.0
5686,41.0
5687,41.0
5688,42.0
5689,41.0
5690,41.0
5691,41.0
5692,42.0
5693,42.0
5694,42.0
5695,41.0
5696,42.0
5697,41.0
5698,41.0
5699,41.0
5700,41.0
5701,42.0
5702,41.0
5703,40.0
5704,42.0
5705,41.0
5706,40.0
5707,42.0
5708,40.0
5709,41.0
5710,42.0
5711,41.0
5712,41.0
5713,41.0
5714,41.0
5715,41.0
5716,42.0
5717,41.0
5718,42.0
5719,40.0
5720,41.0
5721,42.0
5722,41.0
5723,41.0
5724,41.0
5725,42.0
5726,42.0
5727,42.0
5728,43.0
5729,41.0
5730,40.0
5731,43.0
5732,41.0
5733,40.0
5734,42.0
5735,41.0
5736,41.0
5737,42.0
5738,42.0
5739,42.0
5740,41.0
5741,43.0
5742,42.0
5743,41.0
5744,42.0
5745,41.0
5746,40.0
5747,42.0
5748,42.0
5749,41.0
5750,42.0
5751,40.0
5752,43.0
5753,41.0
5754,41.0
5755,42.0
5756,41.0
5757,40.0
5758,41.0
5759,42.0
5760,41.0
5761,42.0
5762,40.0
5763,41.0
5764,42.0
5765,41.0
5766,41.0
5767,43.0
5768,42.0
5769,41.0
5770,42.0
5771,41.0
5772,42.0
5773,41.0
5774,40.0
5775,42.0
5776,42.0
5777,42.0
5778,42.0
5779,40.0
5780,41.0
5781,43.0
5782,41.0
5783,40.0
5784,42.0
5785,42.0
5786,42.0
5787,43.0
5788,41.0
5789,40.0
5790,42.0
5791,42.0
5792,41.0
5793,42.0
5794,40.0
5795,41.0
5796,42.0
5797,40.0
5798,41.0
5799,42.0
5800,41.0
5801,41.0
5802,42.0
5803,41.0
5804,41.0
5805,40.0
5806,41.0
5807,42.0
5808,41.0
5809,42.0
5810,41.0
5811,41.0
5812,40.0
5813,42.0
5814,43.0
5815,42.0
5816,41.0
5817,41.0
5818,41.0
5819,41.0
5820,41.0
5821,42.0
5822,41.0
5823,42.0
5824,40.0
5825,42.0
5826,41.0
5827,41.0
5828,42.0
5829,43.0
5830,42.0
5831,41.0
5832,42.0
5833,41.0
5834,40.0
5835,41.0
5836,42.0
5837,41.0
5838,42.0
5839,41.0
5840,42.0
5841,41.0
5842,41.0
5843,41.0
5844,41.0
5845,41.0
5846,41.0
5847,42.0
5848,43.0
5849,42.0
5850,42.0
5851,42.0
5852,41.0
5853,41.0
5854,41.0
5855,41.0
5856,40.0
5857,41.0
5858,42.0
5859,42.0
5860,41.0
5861,41.0
5862,40.0
5863,42.0
5864,41.0
5865,41.0
5866,42.0
5867,43.0
5868,42.0
5869,41.0
5870,42.0
5871,41.0
5872,40.0
5873,42.0
5874,43.0
5875,42.0
5876,42.0
5877,41.0
5878,40.0
5879,43.0
5880,43.0
5881,42.0
5882,41.0
5883,41.0
5884,41.0
5885,41.0
5886,41.0
5887,42.0
5888,41.0
5889,42.0
5890,40.0
5891,41.0
5892,42.0
5893,41.0
5894,41.0
5895,42.0
5896,40.0
5897,41.0
5898,42.0
5899,41.0
5900,41.0
5901,41.0
5902,42.0
5903,43.0
5904,42.0
5905,41.0
5906,41.0
5907,42.0
5908,42.0
5909,41.0
5910,42.0
5911,42.0
5912,43.0
5913,42.0
5914,41.0
5915,41.0
5916,41.0
5917,42.0
5918,40.0
5919,41.0
5920,43.0
5921,40.0
5922,41.0
5923,41.0
5924,40.0
5925,42.0
5926,41.0
5927,42.0
5928,41.0
5929,43.0
5930,42.0
5931,41.0
5932,41.0
5933,42.0
5934,42.0
5935,40.0
5936,41.0
5937,43.0
5938,41.0
5939,40.0
5940,43.0
5941,42.0
5942,41.0
5943,41.0
5944,41.0
5945,42.0
5946,40.0
5947,41.0
5948,43.0
5949,42.0
5950,40.0
5951,43.0
5952,41.0
5953,41.0
5954,42.0
5955,40.0
5956,41.0
5957,41.0
5958,42.0
5959,41.0
5960,42.0
5961,42.0
5962,42.0
5963,42.0
5964,43.0
5965,41.0
5966,41.0
5967,43.0
5968,41.0
5969,40.0
5970,42.0
5971,40.0
5972,41.0
5973,42.0
5974,41.0
5975,41.0
5976,42.0
5977,42.0
5978,41.0
5979,41.0
5980,42.0
5981,41.0
5982,42.0
5983,41.0
5984,42.0
5985,41.0
5986,41.0
5987,42.0
5988,41.0
5989,40.0
5990,41.0
5991,40.0
5992,41.0
5993,41.0
5994,41.0
5995,42.0
5996,40.0
5997,41.0
5998,43.0
5999,41.0
6000,42.0
6001,41.0
6002,41.0
6003,43.0
6004,41.0
6005,41.0
6006,42.0
6007,41.0
6008,43.0
6009,41.0
6010,43.0
6011,40.0
6012,41.0
6013,43.0
6014,41.0
6015,42.0
6016,41.0
6017,40.0
6018,41.0
6019,40.0
6020,43.0
6021,41.0
6022,42.0
6023,41.0
6024,40.0
6025,43.0
6026,40.0
6027,42.0
6028,41.0
6029,41.0
6030,41.0
6031,40.0
6032,42.0
6033,41.0
6034,40.0
6035,42.0
6036,42.0
6037,42.0
6038,41.0
6039,41.0
6040,41.0
6041,41.0
6042,41.0
6043,42.0
6044,40.0
6045,43.0
6046,41.0
6047,40.0
6048,43.0
6049,41.0
6050,40.0
6051,43.0
6052,40.0
6053,41.0
6054,42.0
6055,41.0
6056,41.0
6057,40.0
6058,42.0
6059,42.0
6060,41.0
6061,41.0
6062,41.0
6063,41.0
6064,41.0
6065,41.0
6066,42.0
6067,41.0
6068,41.0
6069,42.0
6070,39.0
6071,41.0
6072,41.0
6073,40.0
6074,40.0
6075,41.0
6076,41.0
6077,42.0
6078,39.0
6079,41.0
6080,41.0
6081,41.0
6082,41.0
6083,41.0
6084,41.0
6085,41.0
6086,40.0
6087,40.0
6088,41.0
6089,41.0
6090,39.0
6091,41.0
6092,40.0
6093,41.0
6094,41.0
6095,41.0
6096,41.0
6097,40.0
6098,42.0
6099,41.0
6100,41.0
6101,42.0
6102,41.0
6103,40.0
6104,42.0
6105,41.0
6106,41.0
6107,40.0
6108,41.0
6109,40.0
6110,41.0
6111,40.0
6112,42.0
6113,40.0
6114,41.0
6115,41.0
6116,41.0
6117,40.0
6118,39.0
6119,41.0
6120,42.0
6121,41.0
6122,41.0
6123,41.0
6124,40.0
6125,41.0
6126,41.0
6127,39.0
6128,41.0
6129,42.0
6130,40.0
6131,42.0
6132,40.0
6133,40.0
